decision_id,paper_id,decision_text
d1bfwkZMXw,1GTpBZvNUrk,Accept (Poster)
SC2IoNsMyzu,1G6jPa9SKYG,Accept (Poster)
YPzXuZTfI5J,1AvtkM4H-y7,Accept (Poster)
ITUCSi2LJqe,1Av2E0EugkA,Accept (Poster)
aXqJBg1U6Zz,1ANcwXQuijU,Accept (Poster)
iTNZAfFWQA,16r0qOLv_2i,Accept (Spotlight)
sMj1vheu-R,16Pv9PFDJB8,Accept (Poster)
5BxCbcmxOwT,15HPeY8MGQ,Accept (Poster)
UtG1mYxysjD,14-dXLRn4fE,Accept (Poster)
w--ZexYDeoS,136ihvjd0sJ,Accept (Poster)
iIOZvKamvRn,10anajdGZm,Accept (Spotlight)
sqSmB1ufhr,0zvTBoQb5PA,Accept (Poster)
Cehn7tMYcPY,0zXJRJecC_,Accept (Poster)
UApLE0Wzh1e,0yMGEUQKd2D,Accept (Poster)
b0LajnaOJrE,0xs40KGnsq3,Accept (Poster)
EvMDIoQnRC,0wqGMmfqBw,Accept (Poster)
3DXlR1zPN0i,0vaPiltED1N,Accept (Spotlight)
Et85wx01A2J,0v9EPJGc10,Accept (Poster)
0lYRy1xeJkK,0qnPBmvJSaf,Accept (Poster)
joSYq2D9dS,0p0gt1Pn2Gv,Accept (Poster)
WNPLLokpmyL,0lzmTb4LGd3F,Accept (Poster)
bitDH6zZgH3,0lz69oI5iZP,Accept (Spotlight)
3gYZ6gg_x7a,0lz4QxW2tDf,Accept (Poster)
dfE2LDjKmfR,0kCxbBQknN,Accept (Poster)
0BoaIge5Q-C,0jHeZ7-ehGr,Accept (Poster)
XwICtbEm8FA,0isj8oxdQys,Accept (Poster)
CPxiejbSNPt,0hggPuM2b2,Accept (Poster)
RPWdbUaemnW,0hJ-U3aqUDf,Accept (Poster)
sNxQEnDsOzA,0fPgXqP1Mq,Accept (Poster)
mQKDfpC-86Z,0XJDcC07tQs,Accept (Poster)
B_8n3oMRgE5,0WASBV4xkhy,Accept (Poster)
QLvipSV-iR,0V2Xd-26Kj,Accept (Poster)
C_5PIWH29E4,0OWwNh-4in1,Accept (Poster)
qrx6_ud7AwK,0O5jpovbdHO,Accept (Poster)
JAI-4yfTVFv,0NXUSlb6oEu,Accept (Poster)
M5EtX2NnxqH,0Kb33DHJ1g,Accept (Poster)
LWMTNcPP4Wz,0IqTX6FcZWv,Accept (Poster)
swhY3mDC0ua,0HW7A5YZjq7,Accept (Poster)
UowaFDrxQvg,0FDxsIEv9G,Accept (Poster)
H-QsOfvQhl7,0DBYkHfkZlk,Accept (Poster)
tENjZ-2Qq7n,0CDKgyYaxC8,Accept (Oral)
0nrRc5DFQHw,0BHU7WvZ29,Accept (Poster)
6HxvG4vgwd,09D1DIEHrJO,Accept (Poster)
XxJaEHy0CYq,099uYP0EKsJ,Accept (Poster)
dR4yv9wpF-,09-zkOYoVof,Accept (Poster)
IYhXcAnm-qS,03x6x6qNwJ3,Accept (Poster)
uEbmSoGKFk,026hEw26i3-,Accept (Oral)
rxw3IHsawGt,01884FCwbNf,Accept (Poster)
wXlsduEe5dU,0-0Wk0t6A_Z,Accept (Poster)
diJsovCzzY,-zgb2v8vV_w,Accept (Poster)
oSj4bRkF5iS,-zALR_-372y,Accept (Oral)
t2rCZB3N27,-xEk43f_EO6,Accept (Poster)
MAZ_dUbjjBU,-uFBxNwRHa2,Accept (Poster)
LaUJUjPubvT,-tVD13hOsQ3,Accept (Poster)
j1hQigL8jW,-t9LPHRYKmi,Accept (Spotlight)
Ng8tG-QRMC,-t6TeG3A6Do,Accept (Poster)
S8O5gDRNnZ,-sQ1LLWIAAJ,Accept (Poster)
IkPi-AbHP4,-oUhJJILWHb,Accept (Oral)
-_ShwhHaX4h,-nLW4nhdkO,Accept (Poster)
cyOwW_rkRvn,-msETI57gCH,Accept (Poster)
Fseo2qeEgG2,-mGv2KxQ43D,Accept (Spotlight)
dobn1dDLmC,-jHUpEwRN9h,Accept (Poster)
0484vdNvEQ,-iu9-C_lan,Accept (Poster)
xZGZKb1PdD8,-ioMuxJ6ud9,Accept (Poster)
hmTs0grEVnD,-h99IwQN-f,Accept (Poster)
XCdk7e56Al,-h6Ldc0MO-,Accept (Poster)
xOMV_nekZ-U,-bKoYgixXHo,Accept (Poster)
C-zpXdMmr95,-b5OSCydOMe,Accept (Poster)
-q6c778Qld4,-__S9T8QrDD,Accept (Poster)
9_QgDOubOGP,-_D-ss8su3,Accept (Poster)
UsOxdPZp8u,-Z7FuZGUzv,Accept (Poster)
hTNIy2_2IgY,-WEryOMRpZU,Accept (Poster)
HIYrM9iqnEu,-VjKyYX-PI9,Accept (Poster)
crbgxRLnOnN,-UpgTVU3vLE,Accept (Poster)
UXOL5sE0SJj,-U9I0f2S7W,Accept (Poster)
jRI_JZo2kvf,-S1V_oEOE52,Accept (Spotlight)
Qqcp-5ZKJHL,-OrwaD3bG91,Accept (Poster)
hRdu76GKuT,-KU_e4Biu0,Accept (Poster)
tJycCZHk-d,-KGLlWv6kIc,Accept (Poster)
rjO2p2hAQuV,-K4tIyQLaY,Accept (Poster)
TH2x84VZocn,-JJy-Hw8TFB,Accept (Spotlight)
1FJ2JmFfcH,-DyvEp1VsmT,Accept (Poster)
31ECoXjmedF,-AV3AKwgiG,Accept (Poster)
e_Uenj1Uis,-8QSntMuqBV,Accept (Poster)
uAiOEo9tv1s,-7EhrbfbK31,Accept (Poster)
G7j6MFjf_6y,-646c8bpgPl,Accept (Poster)
dOXvMxv7SgI,-440wKL2oJV,Accept (Poster)
sAgeRtkDclC,-2rkcde3CDJ,Accept (Poster)
k9VqON1xUh,-1rrzmJCp4,Accept (Spotlight)
EyGxfE72N8,-1OkHh56c2m,Accept (Poster)
G4D4VugLzhz,-1AAgrS5FF,Accept (Poster)
Ppu47IcvRbl,-16dlERMZkO,Accept (Spotlight)
UCqJNSWdwev,zuL7J5Z13Ja,Accept (Poster)
q2avo7-OJ6D,yk3ghzrAVnp,Accept (Poster)
YTUvr1eutQU,veNBQ15T6N0,Accept (Spotlight)
g6o0qcq5Bq,v7zNWgyirXX,Accept (Poster)
a454d7J96vR,swZAQr5s48a,Reject
A9hUO5037Ho,rwMWDGOjaQF,Accept (Spotlight)
keVMbg2NHYF,qxmVF_PK5o,Accept (Poster)
lSLwDmHkqpk,q1rTts5XOIB,Accept (Poster)
cvQTME-1WsB,o1WiAZiw_CE,Accept (Poster)
zhKzG25w3oS,kQ_PIYH3NsF,Accept (Poster)
OWa_baTWixh,jm1rLJikNfH,Accept (Poster)
JSJmPzh_wiZ,j3nedszy5Vc,Accept (Poster)
0chCZ9FY99,gEoVDSASC2h,Accept (Poster)
IXoeFfn3uGI,fdhjOSmHQ2U,Accept (Spotlight)
WM9Be0-E0pj,csHPh2kuVP,Accept (Poster)
RR4_yA2JFcw,bGwI4GxDSt,Accept (Poster)
7UwqLl3X3BM,_dIqV256AT5,Accept (Poster)
hlVsKJN2nSf,_1fu_cjsaRE,Accept (Spotlight)
YO5P7mgiLtX,XpmaGtI04ki,Accept (Poster)
y2JypgIG6Jv,TjECt9pAr4s,Accept (Spotlight)
_pK_03iuPN,Qb3Jpm0jAt4,Accept (Poster)
8slhELSm4oB,MZPGZsuwqr,Accept (Poster)
BiRBy1c28u7,LxUuRDUhRjM,Accept (Spotlight)
39Yxz1drdsu,KkMGjzTsXM,Accept (Poster)
Ie7Uw2jBDl,KWWFPULvmVw,Accept (Poster)
EdRv4oAGyrd,JNg3fwUvRi5,Reject
XlQzVzn_yPt,IQnyk7w1BC,Accept (Poster)
-yI_GM_ATck,Gvwve9BMqbr,Accept (Poster)
GNzbC1TcOz,G5i2aj7v7i,Accept (Poster)
HDGitKa2hfJ,EeBH6OZFFx,Accept (Poster)
CwxPdcndCn,DBBF7G4BMOj,Accept (Poster)
yMBLkGqEez8,6yovcKE2LeN,Accept (Spotlight)
TbaukHB1i9r,49WBX4hBY5X,Accept (Poster)
2-tKSxOSKTm,2pxARe_q6EH,Accept (Spotlight)
xrnoa2qfBJn,218sl_mPChc,Accept (Poster)
Ns9Vmmx7mxD,zxxdFLB8F24,Accept (Poster)
vNN02AB6cS,zFZ5NFg80Ki,Accept (Poster)
CLF5cNZzAqS,yGRq_lW54bI,Accept (Oral)
6L2JQivl98r,vaZfVKSXH7a,Accept (Oral)
AZPSlDfzkL,vHE-ETSMGhl,Accept (Poster)
RuORMr903y8,uGgR0DJkfh2,Accept (Poster)
Tq1oqyvWlo,ng262VIrK08,Accept (Poster)
mUPBLEOEInw,lIQ45G9P_zh,Accept (Oral)
OG3PSqd32mX,l-TLGjxwajn,Accept (Poster)
kxFahVmcLKB,k1C0auXEJHD,Accept (Poster)
TuPJjZuTTtH,jHvxhJzCTeM,Accept (Poster)
-q0iBpNGxP,i_xiyGq6FNT,Accept (Poster)
29xANe5p9iO,i2D1ba2_Yd6,Accept (Poster)
vRv5AnWNwBG,ec7BWId59zF,Accept (Poster)
WYB2WtoJgne,bebrwgt8zX,Accept (Poster)
ZBg30EiOM6c,X7gkZcELB6f,Accept (Poster)
PVCLHLW3eGM,Rpazl253IHb,Accept (Poster)
bPfTIafUQt,OBoauWxefOP,Accept (Poster)
LYBFTfCag8_,HyhSFQ1hOgV,Accept (Poster)
IV5TgoTEOEK,HTCRs8taN8,Accept (Poster)
pXZ9UIIG0zj,EcoKpq43Ul8,Accept (Poster)
2yPw-srI0L,CXQpLhjrTwJ,Accept (Poster)
SX-o8Zzlkig,BJpv46DGNl_,Accept (Poster)
g_Gh6ETuLRF,868DWd46dv2,Accept (Poster)
SnQ0Y2EnAe,7yMg2rS9N5I,Accept (Poster)
PQ0AwWZVdQn,7QC7MC5VzUh,Accept (Poster)
h4bcxXPBV9E,6dymbuga7nL,Accept (Oral)
7Kb1Hd89ys,5oF-Z7Uk0tH,Accept (Poster)
1TN1iI9WbWC,2OU0qmy4JnC,Accept (Poster)
FWUwvlpEO9,0kPS1i6wict,Accept (Poster)
0WuV4-KO3cy,-ZOjASLOsrV,Accept (Poster)
n0WgnRZKzkV,zzDrPqn57DL,Accept
dJf0q9lsNK9,zz0FC7qBpkh,Accept
1HS_7zLR_t,zyrBT58h_J,Accept
cxCuuEovIo7,zvNMzjOizmn,Accept
HjvsWvY8Nd,zuL5OYIBgcV,Accept
YSa15KA6SW,ztcfHweENtU,Reject
5UbC4fWFFP9,zt4xNo0lF8W,Accept
OD1DR7RfXTC,zrAUoI2JA2,Accept
AA3Z3TiZehU,zqQKGaNI4lp,Accept
iwAaO_M_yWu,zp_Cp38qJE0,Accept
Q2KSxqhZKJy,zofwPmKL-DO,Accept
BQ4QnNupM1m,znbTxnBPlx,Accept
9BBVdB91FOj,znNmsN_O7Sh,Accept
tUXtFQLkEG,zkk_7sV6gm8,Reject
s1hNCLGOI9J,zkQho-Jxky9,Accept
3NE0JBz8i3H,zfo2LqFEVY,Accept
0_7HTYxWryf,zfQrX05HzBO,Accept
Y6nyeKWMe4,zdmYnIRXvKS,Accept
z3Z2BjN5Ac1,zbuq101sCNV,Accept
-MkvNZbEGQZ,zbt3VmTsRIj,Accept
qu1uDeZxwEG,zb-xfApk4ZK,Accept
GswmUbpnTO,zYc5FSxL6ar,Accept
IknSE7B7Wd,zXE8iFOZKw,Accept
xqr75kS34G,zVglD2W0EAS,Accept
Dj3PIxkvlwb,zUbMHIxszNp,Accept
Lrr_cupVO3o,zTQdHSQUQWc,Accept
Lob0Em_kWb5,zSkYVeX7bC4,Accept
L4ZWnJfR9E,zSeoDvsDCe,Reject
eORudBocIYw,zSdz5scsnzU,Accept
YKpfYtU0QTq,zLVLB-OncUY,Accept
tsn45jSusag,zKBbP3R86oc,Accept
88tTzBhRAD,zK6PjBczve,Accept
iCSMEk71ZFS,zJNqte0b-xn,Accept
lUULOpqVcq,zGvRdBW06F5,Accept
Uj1vU6wDSN,zGPeowwxWb,Accept
hCxOG9Crce,zFW48MVzCKC,Accept
lgWeRWLdgW5,zD65Zdh6ZhI,Accept
vegpy40iPsL,zBlj0Cs6dw1,Accept
et30MmLZhne,zAuiZpZ478l,Accept
Lw6kQZAJt3b,zAc2a6_0aHb,Accept
UYwpv77daq1,z9poo2GhOh6,Accept
0IEVBPf1gR1,z9cpLkoSNNh,Accept
ynx5Yivumg,z9CkpUorPI,Accept
WCVJmZi6aLK,z64kN1h1-rR,Accept
l5nzND9Dpj,z2cG3k8xa3C,Accept
aReZY0vweT,z0M3qHDqH20,Accept
gFqcnkvUDQW,ywxtmG1nU_6,Accept
QGkpehEcmzW,yts7fLpWY9G,Accept
bSODAm7qZe,ytnwPTrpl38,Accept
5si2Ob00nyB,ypXcTtbBsnZ,Accept
4TY5ooIHtF,yoLGaLPEPo_,Accept
_LfL65Gmxc,yoBaCtx_a3,Accept
DcBlxJDZaKf,ymAsTHhrnGm,Accept
ry6dhAjo5Jc,ylila4AYSpV,Accept
4QoXA0kLB7t,yjybfsIUdNu,Reject
y3O1BzSiM9o,yjWir-w3gki,Accept
ZdQUTAb01wi,yipUuqxveCy,Accept
NYeQdl_bHYL,yhlMZ3iR7Pu,Accept
Q7-M8gzjWh,yhZLEvmyHYQ,Accept
F_eecoP-uFH,yfrDD_rmD5,Accept
4uGU6vIBeq,yfNSUQ3yRo,Accept
bKtxy0bnNPs,yewD_qbYifc,Reject
DF0s5oHXtqp,yb3HOXO3lX2,Accept
MyP0upVV1GY,yam42JWePu,Accept
EG_Ja_gvqKM,yZgxl3bgumu,Accept
WyDZAnsuhn,yZcPRIZEwOG,Accept
BDz1VAMYcg,yZ_JlZaOCzv,Accept
cA7lU71DFG5,yW5zeRSFdZ,Accept
j8d4u7xw2Fl,yTJze_xm-u6,Accept
JkxQSlehOOO,ySB7IbdseGC,Accept
DMALB-mLhq,yRhbHp_Vh8e,Accept
jk1sTsWUwua,yQDC5ZcqX6l,Accept
uMT_JXF1RfX,yP0vpghGoLF,Accept
ilnw4P_LrWs,yNPsd3oG_s,Accept
PWlV2bhyBCW,yLilJ1vZgMe,Accept
lPpf7WezK1P,yKYCwTvl8eU,Accept
gyX_95nAzA,yKDKNzjHg8N,Accept
ISkn0fqdA_F,yJV9zp5OKAY,Accept
ejEL_tvFRaN,yJEUDfzsTX7,Accept
sToH7RhXxHe,yJE7iQSAep,Accept
F84atIZ-ue-,yI7i9yc3Upr,Accept
eGxQboiPH17,yHFATHaIDN,Accept
gWOpj0qjI2,yCJVkELVT9d,Accept
x8w38Rs0XMB,y8FN4dHdxOE,Accept
AtlsGEPgsn,y5ziOXtKybL,Accept
Yj87jqIFiBa,y-E1htoQl-n,Accept
Y2dOXIEvkKq,y--ZUTfbNB,Accept
Gc-Il0oMkLB,xz-2eyIh7u,Accept
Fazg4wmJ4zf,xxgp42Qz6dL,Accept
5gw93Ot_l8,xwBdjfKt7_W,Accept
vo1SFZKmQD2,xvlaiSHgPrC,Accept
IMH4RPMvaZ,xvZtgp5wyYT,Accept
-VCuQPK2ZPy,xvLWypz8p8,Accept
_b-a9SFeoTy,xuw7R0hP7G,Accept
9THiE9kdXg,xubxAVbOsw,Accept
72FJZaDJloy,xs9Sia9J_O,Accept
mFMQa6zUpb,xqyEG7EhTZ,Accept
sko2mpq34G,xqyDqMojMfC,Accept
fHwaJ93v8k,xqYGGRt7kM,Accept
lZrFBSCKyJh,xpdaDM_B4D,Accept
Vxv7T7ulnJX,xpR25Tsem9C,Accept
EQ7i3C7MQn6,xp5VOBxTxZ,Accept
KQN5PoMAlK8,xnuN2vGmZA0,Accept
utEPH3rOZvw,xnI37HyfoP,Accept
99kEjCeEqjA,xl39QEYiB-j,Accept
y0C3jBqqpa,xjXN3wEvCGG,Reject
u_9z9OeMZx,xijYyYFlRIf,Accept
9UOpO6Bw_9i,xdZs1kf-va,Accept
lSWKk_AQ-U4,xbhsFMxORxV,Accept
DIMh6Tpf0y,xbgtFOO9J5D,Accept
docqPMHYBn,xbJAITw9Z6t,Reject
I0DOyNFzcUa,xatjGRWLRO,Accept
t0OTd5gLhd,xaWO6bAY0xM,Accept
o55lGHCzSi4,x_HUcWi1aF1,Accept
b5pxqPUtpG,xZmjH3Pm2BK,Accept
DsmcASTSPPN,xWvI9z37Xd,Accept
-H6uwZTdHn0,xUK4E1jpV7z,Accept
dnS0E-53fdj,xTYL1J6Xt-z,Accept
h6Ok0WK9se0,xT5rDp5VqKO,Reject
qtRqxBQ9kTH,xOqqlH_E5k0,Reject
2VVEb772Xa9,xONqm0NUJc,Accept
IkOLfqTrzPH,xOK40an4ag1,Accept
SE0OL2ipwvr,xNeAhc2CNAl,Accept
5nim8lBkflJ,xLnfzQYSIue,Accept
A4u8dImI85,xL8sFkkAkw,Accept
VIGWSRoatmX,xL7B5axplIe,Accept
ke5-t2Zdh1F,xK6wRfL2mv7,Accept
m6HQdlUPg1i,xILbvAsHEV,Accept
9yrTbPl0tHK,xI5660uFUr,Accept
gWJr2nEMwkx,xDaoT2zlJ0r,Reject
z4RHEtTx2Tn,x8DNliTBSYY,Accept
GcyuXXaAO56,x7S1NsUdKZ,Accept
fLKhNuHtROB,x5ysKCMXR5s,Accept
Fv2iiMRW-1c,x56v-UN7BjD,Accept
zhEbsQZn57,x4JZ3xX5mtv,Reject
0r8JrIYmZZJ,x3JsaghSj0v,Accept
ceS-_NWPmL,x2WTG5bV977,Reject
o2qNIIrY7sV,x26Mpsf45P3,Accept
xXm65Men_ar,x0LCDsbJ5JF,Reject
8cK5FpSAWtV,x-i37an3uym,Accept
lk1txCoQGi4,wzJcEb5Mm4,Accept
ENkTf5-GM2x,wxWTyJtiJZ,Accept
96PtzS1grl,wwyiEyK-G5D,Accept
xM-nGhbEqM3,wwWCZ7sER_C,Accept
A2PFjj34DwL,wwW-1k1ljIg,Accept
ZBMBSPeo-Z,wuunqp9KVw,Accept
5yPvyde9lFJ,wu1Za9dY1GY,Accept
gvswFHE1sP,wtuYr8_KhyM,Accept
a-dWL4s9GU,wt7cd9m2cz2,Accept
SgRwSW4Iy6e,wsnMW0c_Au,Accept
Z3JTrUJb5ET,wph_3smhuec,Accept
Frc5nQlRnL,wo-a8Ji6s3A,Accept
XU5-dPHNp89,wmwgLEPjL9,Accept
nZ3RUhYLBA6,wmsw0bihpZF,Accept
ODmT5HA0ac,wmdbwZz65FM,Accept
UdCD9cl71Kx,wlrYnGZ37Wv,Accept
3sgXtHVFAGk,wlqb_RfSrKh,Accept
CYsllQXMhgs,wlEOsQ917F,Accept
DDNWlOe_9Sd,wk5zDkuSHq,Accept
pYba4BY0yfQ,wjqr6aqkLUV,Accept
LbrfNDNUZ77,wjSHd5nDeo,Accept
u8YGonm35N,wjClgX-muzB,Accept
7ysYykK2TzF,wiHzQWwg3l,Accept
gOEVK2pAlv6,wiGXs_kS_X,Accept
iIiar199QZL,wiBEFdAvl8L,Accept
aaxAaLHgK5A,wgRQ1IM4g_w,Accept
hCFlp3sSn2h,wfel7CjOYk,Accept
lFmauCM2n8Y,wfKbtSjHA6F,Accept
2OAo7tKabiF,weoLjoYFvXY,Accept
NiNlXZWWtg,wcBXsXIf-n9,Reject
5Vflkwj6Zof,w_jvWzNXd6n,Accept
v9SSXDTdPSV,wZk69kjy9_d,Accept
RT6QrS4DD9,wZEfHUM5ri,Accept
MpQqBE-GZC,wYgRIJ-oK6M,Accept
NC1pVfwqn6_,wYGIxXZ_sZx,Accept
ur5mGU0jv_e,wXNPMS11aUb,Accept
_AmiWtK4Sbd,wVc4Qg5Bhah,Accept
f5Hrp7N-DjD,wUctlvhsNWg,Accept
DDsJO6j-Hcn,wUUutywJY6,Accept
qMEvJnf0rLs,wTp4KgVIJ5,Accept
jOrTLAmmEy,wSVEd3Ta42m,Accept
CoOhbK4kcw4,wS23xAeKwSN,Accept
iYaSLpBCQc,wQVjGP5NbP9,Accept
Qzyy0UPikYC,wQ2QNNP8GtM,Accept
Eh6VdG4ENP3,wOUH1VQ9Rcj,Accept
hTdtNSmzxF3,wOI0AUAq9BR,Accept
3wSyTR5kkk,wO53HILzu65,Accept
vQn1opW19b5,wN1CBFFx7JF,Accept
RWG2rdu8R3,wKhUPzqVap6,Accept
EqlV3sAZIxF,wKf5dRSartn,Accept
YaFZPfFMF83,wKd2XtSRsjl,Accept
HaFG1xDPOI7,wJwHTgIoE0P,Accept
QPm0sPH5amf,wGF5mreJVN,Accept
ZjTop4DDM3t,wFymjzZEEkH,Accept
ySG6fMgzhhQ,wFwSFojKu6D,Accept
buZ9qo4uo3,wA7vZS-mSxv,Accept
gobDCq0BkZ,w6tBOjPCrIO,Accept
79qBYljUlGs,w6fj2r62r_H,Accept
V6oXcfmz-l,w5DacXWzQ-Q,Accept
fePcYPK9WJx,w4X7GLThiuJ,Accept
XsTmZcW4Ll8,w1CF57sLstO,Accept
bMSnH8_lvPk,w0QoqmUT9vJ,Accept
gfG9kwPyBd,w0O3F4cTNfG,Accept
PZVOFC9M_4r,w-Aq4vmnTOP,Accept
gxBVi_CSvtk,vy7B8z0-4D,Accept
nBxzKyMtE8,vt516zga8m,Accept
ku12d_LMje,vsShetzoRG9,Accept
Mp6XIfMMoJ,vsNQkquutZk,Accept
aq02hboLAC9,vriLTB2-O0G,Accept
p8cZ71vGPQ,vphSm8QmLFm,Accept
ytY8z-UfZbZ,voV_TRqcWh,Accept
PjZgtf3Qfl,vmjckXzRXmh,Accept
uVkKPoKGb7K,vkhYWVtfcSQ,Accept
wklIPJoMjVL,vkGk2HI8oOP,Accept
p1aEIMGsnJ1,vjKIKdXijK,Accept
s3cunU3-xM,vhKaBdOOobB,Accept
5sfCLze2HBK,vgIz0emVTAd,Accept
WyXfs6Nm1-M,vfR3gtIFd8Y,Reject
MHMVbiKpCX,vfCd1Vt8BGq,Accept
mFYn4TpOjPt,vdxOesWgbyN,Reject
rPBEKwP45Ze,vdh62914QR,Accept
IpWaXuhcgpd,vbPsD-BhOZ,Accept
-_akFQXaO6J,vaxPmiHE3S,Reject
e8-abmu6gXz,v_0F4IZJZw,Accept
M-7Q5TJSbes,vWUmBjin_-o,Accept
_YNmaHcBT2,vRwCvlvd8eA,Accept
aenzuZDaHp,vRrFVHxFiXJ,Accept
UJP3Dy-0Edz,vQzDYi4dPwM,Accept
rBuyGF27cjM,vNrSXIFJ9wz,Accept
qQR_IZiqf5m,vMQ1V_z0TxU,Accept
coL6JwBWJo,vKBdabh_WV,Reject
1fDl4OCiiP,vK53GLZJes8,Accept
IIuzMmc-y0L,vGQiU5sqUe3,Accept
Tx4g65FHPsh,vF3WefcoePW,Accept
WsI6UclU9IF,vExdPu73R2z,Reject
pzKN9__8Lui,vDeh2yxTvuh,Accept
7B6Z5SG0-G,v9pljSdlUNP,Accept
RNVa1I4tjFV,v9Wjc2OWjz,Accept
JiKnVY1m6ck,v7SFDrS44Cf,Accept
BI1ESQBygrT,v6NNlubbSQ,Accept
5YZIqyUpDKB,v6CqBssIwYw,Accept
MJtaY7Nou0Y,v2es9YoukWO,Accept
zaOuM_6FRZu,v1bxRZJ9c8V,Accept
OCeXeUbN0if,uzqUp0GjKDu,Accept
OZfV4Gn8QUE,uzn0WLCfuC_,Accept
yJ72dvT09oO,uytgM9N0vlR,Accept
TrKwevGT8Me,uyEYNg2HHFQ,Accept
PLWsTr30yC9,uxc8hDSs_xh,Accept
cbULBnXz-ix,uxWr9vEdsBh,Accept
zpdhoo31WvR,uvE-fQHA4t_,Accept
HzyV8eZ4Se,uuaMrewU9Kk,Accept
koLoE6k49De,utahaTbcHdP,Accept
JLLK1IY9-B,upuYKQiyxa_,Accept
d62ZQUhOVZV,unb1wyXf-aC,Reject
94CXrPL6fDT,um2BxfgkT2_,Accept
KjyVHn2hxX8,uloenYmLCAo,Accept
hi_-0e0hKi8,ufRSbXtgbOo,Accept
aKMBgUKIWWj,ue4gP8ZKiWb,Accept
ucFx8_NQ2cK,ucNDIDRNjjv,Accept
0Ut0rUeunSS,u_7qyNFwkP8,Accept
1nygTS-4QKK,uV_VYGB3FCi,Accept
2LFka8yx4-,uRTW_PgXvc7,Accept
Qu5pHxhcgQ,uRSvcqwOm0,Accept
F3VgMdXIsM,uPyNR2yPoe,Accept
C3d-8bm069,uPdS_7pdA9p,Accept
x4LtIJVhSCv,uP9RiC4uVcR,Accept
FTey4T7kOjL,uOii2cEN2w_,Accept
dmbE-o9gq4Y,uOdTKkg2FtP,Accept
u66OcDJBH9,uOQNvEfjpaC,Accept
XAsUSUF6oKD,uOJZ_zU9qZm,Accept
fOFNf5u5Sdw,uNYqDfPEDD8,Accept
KuDn6_qHU0G,uLhKRH-ovde,Accept
CtYxmBuy2WL,uLYc4L3C81A,Accept
RGeIC7zQNxS,uKYvlNgahrz,Reject
i4fF99Qp64,uIXyp4Ip9fG,Accept
gWIb5WzpAsm,uFSrUpapQ5K,Accept
n0NJTjvG9s,uCXNOeL0TG,Reject
xLYSKCtS4Df,uCBx_6Hc7cu,Accept
LWaAulAdydx,uAIQymz0Qp,Accept
hoZZOpKMtS3,u8FDFtoMKp2,Accept
jZj3hsn_5pj,u6p_NvZ23qt,Accept
_-P0DN1q62z,u6OfmaGIya1,Accept
vv7rrRXv9Tv,u6MpfQPx9ck,Accept
ps1WBovFkjL,u6GIDyHitzF,Accept
DzfaDEL_m7H,u5oLvX8x4wH,Accept
hwMUsa4Fx_t,u4ihlSG240n,Accept
L-tTCn2qLp3,u4dXcUEsN7B,Accept
wTortfoFve,u4KagP_FjB,Accept
oGzI2rMcTLP,u3vEuRr08MT,Accept
FHSR6S63jH,tzNWhvOomsK,Accept
xNBt6wGjGRz,tz1PRT6lfLe,Accept
Yys-8O9jVAw,tvwkeAIcRP8,Accept
-pd77jFVtgT,tvDRmAxGIjw,Accept
B-7_AHL1IHs,tuC6teLFZD,Accept
M8Cazh-FI8p,ttQ_3CiZqd3,Accept
I3--K8BW9lp,ttC9p-CtYT,Accept
W_cLv17gi-T,tro0_OqIVde,Accept
-6k4dr2TpA2,tq_J_MqB3UB,Accept
nmPWAcO-XhQ,toleacrf7Hv,Accept
VPyYww1sxT1,toR64fsPir,Reject
CMLvHFjWjnM,tmer8WAEzV,Accept
zDBHF_HZ9tq,tmUGnBjchSC,Accept
hML-pGmQO-3,tlUnxtAmcJq,Accept
FbUBLkb-eev,tjFaqsSK2I3,Accept
B60aoh8bgyu,thirVlDJ2IL,Accept
Tk3SQoXk4Ur,thgItcQrJ4y,Accept
MQqFQnb8PgT,tglniD_fn9,Accept
r8OaV1FMeUg,tfkeJG9yAX,Accept
MpX1pSdC3Tl,tbdk6XLYmZj,Accept
sK9kxtpI7O,tbId-oAOZo,Accept
ibIkrvOajpj,tadPkBL2gHa,Accept
LapBqYqzyiX,tZUOiVGO6jN,Accept
pbamEM1mMt,tYAS1Rpys5,Accept
2nYL6TjPmmL,tX_dIvk4j-s,Accept
8qJicZNq17q,tWBMPooTayE,Accept
FiLl8cHTHc,tVbJdvMxK2-,Accept
KK6oAu-8cX,tVHh_vD84EK,Accept
ByTbFd0558I,tUH1Or4xblM,Accept
IeytMinYSgI,tTWCQrgjuM,Accept
D9zk1UZajO,tQRoZ9nRgM,Accept
pRiWR3lTgq,tPiE70y40cv,Accept
UxgxqWEvC8_,tNXumks8yHv,Accept
i_5xUarJK0w,tJBYkwVDv5,Accept
y8BoUAiF5B,tIqzLFf3kk,Accept
aq24Im6jcYo,tIZtD2kZ6zx,Accept
4tVxr8a2Se,tHK5ntjp-5K,Accept
jnP9-UPTw5G,t6O08FxvtBY,Accept
er3E8l9UuRA,t4vTbQnhM8,Accept
ip2iIfBJkwX,t3X5yMI_4G2,Accept
FQbzdZGyGub,t0VbBTw-o8,Accept
LtMpB1EP5ko,szt95rn-ql,Accept
Wh5xHSzaoR9,syU-XvinTI1,Accept
33vQB15I-Ew,swIARHfCaUB,Accept
